exp,species,dev_stage,tissue,area,x,y,perimeter
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,758.52,31.09,32.36,101.32
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,395.97,22.21,22.84,72.78
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,460.59,23.48,24.75,78.11
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,375.03,20.3,23.48,72.45
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,356.31,23.48,17.77,69.14
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,345.84,16.5,25.38,69.66
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,331.35,20.3,22.21,69.03
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,438.44,22.21,23.48,75.31
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,482.53,24.11,24.75,79.95
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,1327.41,43.78,38.07,132.31
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,280.22,17.13,20.94,61.49
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,379.06,24.11,20.94,72.19
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,372.01,20.94,22.84,73.19
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,273.57,20.3,18.4,62.01
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,180.97,19.67,10.79,51.79
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,733.56,29.19,36.17,106.19
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,533.26,27.28,26.02,85.16
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,317.26,25.38,15.86,67.29
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,290.48,17.13,20.3,63.4
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,447.3,23.48,22.84,78.53
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,320.48,19.67,21.57,67.61
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,193.05,18.4,13.32,52.72
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,296.32,19.04,19.04,62.95
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,1008.14,26.65,46.32,121.39
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,644.18,27.28,28.55,92.77
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,427.78,28.55,18.4,78.71
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,496.02,27.92,20.94,82.81
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,317.46,20.3,20.3,64.42
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,228.89,15.23,19.67,56.3
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,529.64,25.38,24.11,84.22
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,603.72,27.28,27.28,89.68
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,313.23,19.67,22.21,68.12
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,469.85,27.92,24.11,82.77
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,365.77,29.82,15.86,76.7
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,561.04,29.19,23.48,86.9
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,441.87,24.11,22.21,76.93
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,343.63,24.11,20.3,70.04
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,432,20.3,26.02,76.36
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,378.05,25.38,19.67,72.28
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,626.06,28.55,27.28,90.71
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,330.14,20.3,21.57,67.06
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,540.31,28.55,22.21,85.31
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,969.69,32.99,34.26,112.65
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,472.06,26.65,22.21,82.32
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,389.12,23.48,19.67,71.95
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,566.07,30.46,21.57,88.54
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,784.09,33.63,33.63,103.35
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,174.93,12.06,16.5,50.23
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,209.56,16.5,15.23,53.71
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,483.13,22.21,28.55,80.82
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,540.91,23.48,31.09,88.59
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,563.25,29.19,26.65,88.53
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,481.93,24.75,25.38,79.91
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,833.41,31.73,33.63,103.72
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,851.32,32.36,32.99,104.96
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,500.45,24.11,26.65,81.63
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,346.45,27.28,15.86,72.46
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,704.37,31.73,27.28,97.12
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,309,20.3,19.04,64.39
rtDRG-CGRP-AceTub 10x #12,Rat,Adult,DRG,314.84,17.13,22.21,65.1
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,1423.64,38.71,46.32,140.92
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,494.01,21.57,28.55,81.62
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,585,24.11,29.19,88.97
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,1035.32,35.53,38.07,117
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,910.31,37.44,33.63,110.95
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,346.65,22.84,19.67,69.97
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,473.07,24.11,24.11,79.27
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,311.82,23.48,17.77,67.52
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,709.6,37.44,24.11,101.12
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,304.58,23.48,17.77,66.76
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,428.98,22.21,24.11,74.65
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,1032.3,25.38,48.22,126.36
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,443.88,31.09,19.04,80.02
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,709.4,26.65,34.9,97.79
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,510.31,19.04,32.99,87.31
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,539.3,25.38,26.02,84.1
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,865.41,35.53,31.09,106.66
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,694.51,29.82,31.73,97.37
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,822.74,30.46,32.36,105.2
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,724.9,20.94,43.15,109.99
rtDRG-CGRP-AceTub 10x #13,Rat,Adult,DRG,1391.02,34.9,51.4,141.71
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,803.41,42.51,22.21,113.51
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,786.7,27.92,35.53,109.42
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,663.91,27.28,30.46,94.79
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,1301.24,34.9,48.22,135.16
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,1239.24,36.8,42.51,130.32
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,341.21,20.3,20.94,68.1
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,943.92,31.73,34.9,113.6
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,632.3,23.48,31.09,92.57
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,646.39,29.19,29.19,92.12
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,343.83,19.04,23.48,69.39
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,1557.71,43.78,43.78,141.85
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,2099.82,68.53,42.51,180.38
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,346.65,21.57,18.4,69.21
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,381.48,20.94,25.38,73.76
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,286.86,16.5,21.57,62.49
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,465.42,22.84,24.75,78.95
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,796.57,31.09,33.63,103.5
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,265.32,14.59,22.84,61.69
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,675.78,27.28,32.36,97.92
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,595.46,27.92,27.28,90.62
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,306.79,22.84,17.77,66
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,1154.49,44.42,34.9,124.53
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,329.94,22.21,18.4,67.5
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,357.52,27.28,15.86,74.04
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,1132.75,42.51,33.63,122.81
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,535.47,27.28,25.38,85.02
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,459.98,27.92,19.67,81.45
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,472.67,22.21,25.38,79.78
rtDRG-CGRP-AceTub 10x #14,Rat,Adult,DRG,355.51,32.99,13.32,79.31
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,695.92,26.65,32.99,96.4
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,447.1,23.48,26.02,79.34
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,700.95,31.09,28.55,96.86
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,577.95,31.09,26.65,89.07
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,447.5,22.21,23.48,76.66
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,475.48,22.21,27.28,81.41
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,383.09,21.57,20.3,72.26
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,420.73,22.21,22.84,75.92
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,381.68,22.21,22.84,70.73
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,301.76,21.57,20.3,64.68
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,295.11,20.94,18.4,64.16
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,337.79,20.3,20.3,67.09
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,327.12,22.84,18.4,66.84
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,497.83,27.28,24.75,83.06
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,495.41,27.92,25.38,84.15
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,225.06,16.5,17.13,55.18
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,1012.17,37.44,34.9,115.15
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,885.34,31.09,33.63,108.67
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,671.56,34.26,24.11,96.45
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,327.73,24.75,16.5,66.97
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,662.1,27.28,29.19,93.07
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,857.36,29.82,35.53,106.6
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,1259.77,49.49,31.09,131.96
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,659.28,34.26,24.75,94.89
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,559.83,25.38,26.02,86.03
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,786.3,37.44,27.28,103.62
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,455.15,29.19,22.84,84.37
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,892.99,40.61,27.92,112.24
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,726.92,31.73,30.46,99.05
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,568.29,32.36,22.84,88.71
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,476.29,27.28,24.11,80.49
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,634.52,39.34,20.3,100.03
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,434.62,24.75,22.21,75.18
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,859.78,38.71,27.28,107.8
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,1452.02,55.2,31.73,143.7
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,1188.51,48.22,31.73,128.02
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,336.38,23.48,20.3,69.18
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,385.9,19.67,24.75,72.18
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,898.23,32.99,32.36,107.71
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,1236.62,43.15,36.17,127.07
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,782.07,34.9,28.55,101.89
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,531.25,29.82,21.57,86.47
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,626.46,29.82,26.02,90.91
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,836.43,41.88,25.38,112.44
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,353.09,22.21,22.21,69.06
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,551.58,25.38,27.28,86
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,1207.64,45.69,35.53,126.98
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,566.07,24.11,28.55,85.8
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,553.59,26.65,25.38,86.28
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,468.84,19.04,27.92,80.91
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,839.85,34.9,33.63,109.76
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,477.7,25.38,31.09,85.36
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,295.11,20.94,19.04,63.78
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,1099.94,36.17,38.71,120.27
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,584.79,26.02,26.02,87.53
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,445.49,28.55,19.67,79.73
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,901.45,31.73,33.63,108.64
rtDRG P2X3-594 AceTub-488 10x #1,Rat,Adult,DRG,360.34,20.3,24.75,71.77
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,913.53,30.46,36.17,111.03
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,438.44,22.21,25.38,78.49
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,397.78,20.94,22.21,72.71
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,805.43,31.73,33.63,104.14
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,825.56,34.26,32.99,106.67
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,411.47,24.11,22.21,76.66
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,435.63,22.84,24.75,76.62
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,360.94,19.04,21.57,69.4
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,349.67,24.75,16.5,71.72
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,552.59,31.09,22.21,88.2
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,320.28,19.67,22.21,68.92
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,508.3,31.09,23.48,87.39
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,404.02,22.21,24.75,75.48
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,723.49,30.46,29.19,99.43
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,425.96,21.57,26.65,77.95
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,463.81,24.75,24.75,79.6
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,435.22,23.48,22.21,76.3
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,956.81,34.26,36.8,112.41
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,638.14,26.02,31.09,91.79
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,566.27,29.82,24.75,86.48
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,711.42,38.07,26.65,103.59
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,663.5,29.19,27.28,95.15
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,696.52,33.63,28.55,99.07
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,826.56,31.09,35.53,107.3
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,480.92,24.75,23.48,80.97
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,1357.41,39.34,43.78,134.16
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,469.65,27.28,21.57,80.03
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,453.14,26.65,20.94,77.82
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,866.22,32.99,33.63,109.97
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,477.7,24.11,22.84,79.98
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,500.04,27.28,22.84,83.01
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,348.66,23.48,18.4,70.91
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,343.83,25.38,19.04,69.76
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,847.1,38.07,29.82,108.45
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,568.29,26.02,27.28,86.21
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,1119.46,41.24,34.9,122.17
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,383.89,26.65,18.4,74.86
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,342.42,22.84,21.57,69.36
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,284.24,22.21,19.04,67.34
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,617.61,26.02,31.09,91.47
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,717.66,31.73,27.28,99.65
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,334.97,21.57,20.3,69.81
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,353.49,17.77,24.75,69.1
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,228.48,18.4,15.23,57.59
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,370,21.57,21.57,71.28
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,249.02,17.77,15.86,57.76
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,278.41,20.3,16.5,61.57
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,177.35,19.04,11.42,50.42
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,200.7,18.4,15.86,54.44
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,293.91,24.75,14.59,65.62
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,532.25,25.38,27.28,85.24
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,456.36,23.48,22.84,77.39
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,436.43,25.38,24.11,77.14
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,551.38,22.21,29.19,86.36
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,336.38,22.84,17.13,67.67
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,198.09,20.94,12.06,55.02
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,361.75,20.94,21.57,69.1
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,423.55,26.02,20.3,75.7
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,346.85,24.75,18.4,69.45
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,293.5,22.84,17.13,66.22
rtDRG P2X3-594 AceTub-488 10x #2,Rat,Adult,DRG,354.5,23.48,20.94,70.89
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1044.17,38.07,34.26,117.41
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1360.43,45.69,36.17,136.29
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1528.32,52.66,36.17,145.14
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,830.19,36.8,28.55,106.91
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,932.85,36.17,31.09,110.71
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,956.81,36.17,29.82,113.72
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1707.08,48.86,43.15,151.18
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,788.52,29.82,32.99,101.38
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,937.88,35.53,33.63,113.36
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,389.12,22.21,22.21,71.32
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1119.06,45.69,31.09,124.04
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1235.82,47.59,31.73,132.84
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,641.97,31.09,26.02,95.15
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1162.95,39.97,37.44,123.8
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,533.06,26.65,24.11,84.81
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,664.91,29.82,26.02,94.39
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,701.35,34.26,24.75,97.65
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,755.3,38.71,25.38,104.5
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1547.24,47.59,44.42,143.59
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,576.54,25.38,26.02,87.98
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,589.42,25.38,27.92,88.77
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,745.44,27.28,37.44,103.55
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,457.57,21.57,29.82,84.32
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,558.22,20.94,31.73,88.23
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,811.67,24.75,39.34,107.59
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,494.01,21.57,28.55,84
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,474.28,26.65,24.75,83.33
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1049.01,30.46,41.24,121.15
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,594.26,20.3,32.36,92.45
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,424.55,19.67,25.38,76.22
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,382.28,22.21,19.67,72.3
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,437.24,25.38,23.48,77.46
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,360.14,24.11,16.5,71.75
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,1125.7,55.2,29.19,136.5
rtDRG P2X3-594 AceTub-488 10x #3,Rat,Adult,DRG,301.96,15.23,22.84,65.98
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,468.24,21.57,26.02,78.17
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,439.45,22.21,24.75,80.3
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,495.21,27.92,28.55,91.24
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,603.72,24.75,31.09,89.96
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,468.84,25.38,22.84,80.3
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,638.34,29.82,27.92,91.43
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,548.56,20.94,32.36,89.48
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,195.47,14.59,17.77,51.03
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,109.51,10.15,13.96,39.26
rtDRG P2X3-594 AceTub-488 10x #4,Rat,Adult,DRG,259.48,16.5,18.4,58.56
